INSTNM,STABBR,REGION,ADM_RATE,UGDS,COSTT4_A,MD_EARN_WNE_P10,MD_EARN_WNE_P6,DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_4_POOLED_SUPP,RET_FT4_POOLED_SUPP,isNCF
Grace Mission University,CA,West,0.2,85,17944,,,,,,,,,,0.9138,FALSE
PCCTI IT and Healthcare,IL,GL,,347,,,,6587,0.459016393,0.419354839,,,,,,FALSE
Sotheby's Institute of Art-NY,NY,ME,,,,,,,,,,,,,,FALSE
Top Nails & Hair Beauty School,UT,Rockies,,30,,,,,,,,,,,,FALSE
Santa Ana Beauty College,CA,West,,273,,,,,,,,,,,,FALSE
Shepherds College,WI,GL,0.8636,69,,,,,,,,,,,,FALSE
Woodruff Medical Training and Testing,GA,SE,,79,,,,7917,,,,,,,,FALSE
Helms College,GA,SE,,256,20556,,,9500,0.188888889,,,,,,,FALSE
American Academy of Personal Training,NY,ME,,64,,,,3167,0.625,0.615384615,,,,,,FALSE
Ukiah Adult School,CA,West,0.3578,37,,,,,,,,,,,,FALSE
Riverside County Office of Education-School of Career Education,CA,West,,143,,,,,,,,,,,,FALSE
Institute of Health Sciences,MD,ME,,81,27583,,,9500,,,,,,,,FALSE
Mid-South Christian College,TN,SE,1,19,,,,,,,,,,,,FALSE
Advanced Computing Institute,CA,West,,256,,,,,,,,,,,,FALSE
New York Institute of Beauty,NY,ME,,165,,,,4443,,,,,,,,FALSE
Ultrasound Medical Institute,FL,SE,,89,,,,,,,,,,,,FALSE
Xavier College School of Nursing,CA,West,,73,,,,16033,,,,,,,,FALSE
Lawrence & Company College of Cosmetology,CA,West,,54,,,,7000,,,,,,,,FALSE
Kaizen Beauty Academy,FL,SE,,35,,,,6908,,,,,,,,FALSE
Southern Texas Careers Academy,TX,SW,,75,,,,4500,0.166666667,,,,,,,FALSE
Sharp Edgez Barber Institute,NY,ME,,105,,,,5103,,,,,,,,FALSE
The Salon Professional Academy-Nashville,TN,SE,,36,,,,9833,0.666666667,,,,,,,FALSE
Prestige Health & Beauty Sciences Academy,FL,SE,,45,,,,,,,,,,,,FALSE
Grace College of Barbering,NC,SE,,11,,,,,,,,,,,,FALSE
California Career Institute,CA,West,0.7395,179,,,,17363,0.75,,,,,,,FALSE
Cosmo Factory Cosmetology Academy,CA,West,,34,,,,6333,,,,,,,,FALSE
Grace School of Theology,TX,SW,,151,,,,,,,,,,,,FALSE
Yeshiva Gedolah Kesser Torah,NY,ME,0.8,71,19800,,,,,,,,0.2162,,0.9268,FALSE
Universal Training Institute,NJ,ME,,140,,,,9500,,,,,,,,FALSE
Yeshiva Yesodei Hatorah,NJ,ME,0.9444,65,17350,,,,,,,,0.3947,0.4516,0.6389,FALSE
Rizzieri Institute,NJ,ME,,62,,,,4852,,,,,,,,FALSE
Bonnie Joseph Academy of Cosmetology & Barbering,UT,Rockies,,8,,,,,,,,,,,,FALSE
Healthcare Training Institute,LA,SE,,47,,,,9500,,,,,,,,FALSE
W Academy of Salon and Spa,CA,West,,88,,,,6211,,,,,,,,FALSE
Boca Beauty Academy,FL,SE,,84,,,,5827,0.477777778,0.46969697,,,,,,FALSE
Paul Mitchell the School-Jersey Shore,NJ,ME,,115,,,,7674,0.483870968,,,,,,,FALSE
City Pointe Beauty Academy,MO,Plains,,93,,,,6333,,,,,,,,FALSE
The Chrysm Insitute of Esthetics,VA,SE,,126,,,,6333,,,,,,,,FALSE
Sanford Burnham Prebys Medical Discovery Institute,CA,West,,,,,,,,,,,,,,FALSE
National Personal Training Institute of Columbus,OH,GL,,41,,,,6333,,,,,,,,FALSE
Toni & Guy Hairdressing Academy-Manteca,CA,West,,9,,,,10556,,,,,,,,FALSE
Belle Academy of Cosmetology,CT,NE,,12,,,,,,,,,,,,FALSE
Dorsey Business Schools-Lansing,MI,GL,,3,30651,22700,19600,9500,0.20510931,0.183844818,0.289320388,0.5,,,,FALSE
Empire Beauty School-Augusta,GA,SE,,76,,18500,16300,9332,0.29787234,0.225416036,0.424242424,0.580246914,,,,FALSE
South University-High Point,NC,SE,,308,30703,33400,26900,10919,0.254758584,0.210557279,0.323293501,0.491299304,,,0.3585,FALSE
Empire Beauty School-Vernon Hills,IL,GL,,77,,21900,18400,8975,0.260495156,0.182222222,0.417142857,0.582278481,,,,FALSE
Empire Beauty School-Stone Park,IL,GL,,128,,21900,18400,8975,0.260495156,0.182222222,0.417142857,0.582278481,,,,FALSE
Empire Beauty School-Rochester,NY,ME,,76,,17300,16100,7519,0.259142497,0.223880597,0.322368421,0.565789474,,,,FALSE
American Career College-Long Beach,CA,West,,381,,31800,24600,9500,0.34236015,0.305066947,0.443661972,0.50390625,,,,FALSE
Ross Medical Education Center-Kokomo,IN,GL,,91,,27300,25500,9500,0.317180617,0.265486726,,,,,,FALSE
Ross Medical Education Center-Erlanger,KY,SE,,61,,24900,22400,9161,0.310010764,0.262582057,0.395604396,0.585365854,,,,FALSE
Ross Medical Education Center-Charleston,WV,SE,,129,,24100,21700,9500,0.317717206,0.275280899,0.411764706,0.587301587,,,,FALSE
L'Ecole Culinaire-Kansas City,MO,Plains,,124,22112,24800,21200,14458,0.184046531,0.15794621,0.288659794,0.507042254,,,,FALSE
Cortiva Institute-Houston,TX,SW,,277,,26000,20900,7600,0.416213661,0.336289464,0.527504912,0.700507614,,,,FALSE
InterCoast Colleges-Fairfield,CA,West,,205,,21800,20300,9500,0.253937764,0.218967229,0.328571429,0.595959596,,,,FALSE
Vatterott College-ex'treme Institute by Nelly-St Louis,MO,Plains,,245,22253,29200,21000,15168,0.136970766,0.118476728,0.255845942,0.512605042,,,,FALSE
Southern Careers Institute-San Antonio,TX,SW,,428,,21400,17600,7917,0.180785613,0.166394336,0.262295082,0.378787879,,,,FALSE
College of Business and Technology-Miami Gardens,FL,SE,,92,20051,23800,21600,8800,0.434903047,0.418803419,,,,,,FALSE
Milan Institute-Merced,CA,West,,253,,18400,16400,7831,0.247606019,0.213583939,0.358490566,0.5,,,,FALSE
Midwest Technical Institute-Springfield,MO,Plains,,313,,27100,22400,9121,0.282807018,0.236955895,0.410377359,0.741176471,,,,FALSE
Finger Lakes School of Massage,MD,ME,,32,,,,7917,0.622807018,0.560386473,0.686746988,0.769230769,,,,FALSE
Augusta University,GA,SE,0.7459,4978,17946,62300,54100,11868.5,0.560544218,0.505025126,0.566137566,0.702702703,0.2682,0.3502,0.7354,FALSE
Middle Georgia State University,GA,SE,0.9397,6609,14618,31500,26300,9500,0.333333333,0.263843648,0.379263302,0.562893082,,0.2562,0.6652,FALSE
Trenz Beauty Academy,IL,GL,,125,,,,4750,,,,,,,,FALSE
Paul Mitchell the School-Denver,CO,Rockies,,209,,,,8574.5,,,,,,,,FALSE
Academy of Interactive Entertainment,WA,West,0.6471,142,22284,,,10556,,,,,,,,FALSE
Arrojo Cosmetology School,NY,ME,,66,,,,9500,,,,,,,,FALSE
Cosmetology Academy of Texarkana,TX,SW,,67,,,,8296,,,,,,,,FALSE
Veritas Baptist College,IN,GL,1,196,13723,,,,,,,,,,,FALSE
Lynnes Welding Training,ND,Plains,,23,,,,4134,,,,,,,,FALSE
Aviation Institute of Maintenance-Las Vegas,NV,West,,284,28488,34200,33000,14750,0.193548387,0.16967509,0.245283019,0.35483871,,,,FALSE
UEI College-Bakersfield,CA,West,,840,,,,9500,0.212479828,0.183269476,0.357692308,0.454545455,,,,FALSE
National American University-Lewisville,TX,SW,,107,22914,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
National American University-Georgetown,TX,SW,,138,,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
National American University-Richardson,TX,SW,,150,,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
National American University-Rochester,MN,Plains,,81,,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
National American University-Wichita West,KS,Plains,,90,,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
National American University-Indianapolis,IN,GL,,96,,34500,28200,14765,0.24212963,0.193285964,0.363602251,0.5,,,,FALSE
DeVry College of New York,NY,ME,0.9206,940,37061,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2088,0.2695,0.5535,FALSE
DeVry University-Arizona,AZ,SW,0.9231,499,34639,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2656,0.3396,0.4849,FALSE
DeVry University-California,CA,West,0.9014,2301,33323,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.3117,0.3164,0.4645,FALSE
DeVry University-Colorado,CO,Rockies,1,194,36017,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2099,0.2174,0.5667,FALSE
DeVry University-Florida,FL,SE,0.8387,661,33565,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.3,0.3494,0.5546,FALSE
DeVry University-Georgia,GA,SE,0.8974,889,33896,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2354,0.2316,0.4222,FALSE
DeVry University-Illinois,IL,GL,0.9473,12146,35766,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2261,0.2594,0.5605,FALSE
DeVry University-Indiana,IN,GL,1,62,26624,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2,0.1837,,FALSE
DeVry University-Missouri,MO,Plains,1,143,32078,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.3016,0.2932,0.5897,FALSE
DeVry University-Nevada,NV,West,0.75,114,39148,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2115,0.1563,,FALSE
DeVry University-New Jersey,NJ,ME,1,492,30609,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.3386,0.2,0.5775,FALSE
DeVry University-North Carolina,NC,SE,1,118,33896,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.1529,0.1395,,FALSE
DeVry University-Ohio,OH,GL,0.9583,870,33771,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2813,0.3205,0.4516,FALSE
DeVry University-Oklahoma,OK,SW,1,4,,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.1875,,,FALSE
DeVry University-Pennsylvania,PA,ME,1,338,30799,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.1812,0.2846,0.5306,FALSE
DeVry University-Tennessee,TN,SE,1,67,,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.1842,,,FALSE
DeVry University-Texas,TX,SW,0.9333,564,37532,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.2011,0.1879,0.4304,FALSE
DeVry University-Virginia,VA,SE,0.7,227,39148,44100,32600,18371.5,0.376416557,0.325592801,0.425177788,0.547707559,0.3245,0.1972,0.4242,FALSE
University of North Georgia,GA,SE,0.7807,17067,15405,41900,35400,8251,0.630835622,0.511876485,0.655900621,0.719512195,0.2818,0.5544,0.8,FALSE
South Georgia State College,GA,SE,,2150,14347,30300,23500,5500,0.266465257,0.220018886,0.321917808,0.424050633,0.1077,,,FALSE
Northeastern University Lifelong Learning Network,MA,NE,,1814,,67400,54400,25000,0.78694517,0.625628141,0.747508306,0.869665135,,,,FALSE
McCann School of Business & Technology,PA,ME,,125,25116,,,14213,0.262692484,0.213512962,0.374442794,0.550955414,,,,FALSE
Florida Polytechnic University,FL,SE,0.5531,1438,,,,,,,,,,,0.7177,FALSE
Brown Mackie College-Dallas,TX,SW,,144,,29400,25800,16475,0.225464932,0.183039833,0.324473778,0.525686977,,,,FALSE
American Institute-Toms River,NJ,ME,,383,,25000,22700,7700.5,0.247823175,0.215670436,0.368663595,0.605263158,,,,FALSE
The Healthcare Institute,TX,SW,,90,,,,5603,,,,,,,,FALSE
Alamo City Barber College,TX,SW,,175,,,,9833,,,,,,,,FALSE
Arizona College-Mesa,AZ,SW,,618,32351,25600,23900,9483,0.3,0.252285192,0.4453125,0.55,,,0.7263,FALSE
American College of Healthcare and Technology,CA,West,,46,,27200,,9500,0.217770035,0.178494624,,,,,,FALSE
Antioch College,OH,GL,0.9671,133,51661,,,4688,,,,,,,0.5747,FALSE
Texas A & M University-Central Texas,TX,SW,,1940,,,,12169.5,,,,,,,,FALSE
Central Georgia Technical College,GA,SE,,6574,9112,21500,20000,3668,0.19078105,0.16189759,0.301675978,0.527272727,,,,FALSE
Barber School of Pittsburgh,PA,ME,,78,,,,10806,,,,,,,,FALSE
Innovate Salon Academy,NJ,ME,,135,,,,6333,,,,,,,,FALSE
Arizona State University-Skysong,AZ,SW,0.6342,24244,21570,47700,38300,14000,0.584855883,0.512442666,0.603105289,0.670528603,0.1463,,0.7061,FALSE
Louisiana Delta Community College,LA,SE,,2869,13034,,20400,5250,,,,,,,,FALSE
The Fab School,CA,West,,172,,,,3666,0.65,,,,,,,FALSE
Networks Barber College,IL,GL,,45,,,,5500,,,,,,,,FALSE
JB's Hair Design and Barber College,OK,SW,,60,,,,,,,,,,,,FALSE
Virginia College-Lubbock,TX,SW,,402,,24600,19700,11438,0.190289602,0.164830022,0.275551922,0.507214206,,,,FALSE
Paul Mitchell the School-Lombard,IL,GL,,144,,,19500,9833,0.37195122,0.296407186,0.465116279,0.611111111,,,,FALSE
Paul Mitchell the School-Greenville,SC,SE,,182,,,,9672,0.397328882,0.323863636,0.445859873,0.6,,,,FALSE
Divine Crown Barber & Beauty Academy,PA,ME,,40,,,,4558.5,,,,,,,,FALSE
Delta College of Arts & Technology-Lafayette Campus,LA,SE,,169,,28200,23900,5500,0.509601182,0.483146067,0.583333333,0.685714286,,,,FALSE
Delta College-Slidell Campus,LA,SE,,129,,19500,20600,5500,0.550359712,0.516509434,0.655913979,0.666666667,,,,FALSE
Integrity College of Health,CA,West,,81,,,,14047,,,,,,,,FALSE
Electrical Training Center,NY,ME,,114,,,,3666,,,,,,,,FALSE
Alexander Paul Institute of Hair Design,NC,SE,,46,,,,7389,,,,,,,,FALSE
California Technical Academy,CA,West,,662,,,,7568,,,,,,,,FALSE
More Tech Institute,FL,SE,,75,,,,,,,,,,,,FALSE
Dorsey Business Schools-Dearborn,MI,GL,,314,30087,22700,19600,9500,0.20510931,0.183844818,0.289320388,0.5,,,,FALSE
NeeCee's College of Cosmetology,TX,SW,,75,,,,6394,,,,,,,,FALSE
Bella Cosmetology College,TX,SW,,73,,,,5231,,,,,,,,FALSE
Ridley-Lowell Business & Technical Institute,RI,NE,,72,,26800,23900,9500,0.317183952,0.252897787,0.414893617,0.688888889,,,,FALSE
Franklin Hair Academy School of Cosmetology,TN,SE,,8,,,,,,,,,,,,FALSE
Universidad Ana G. Mendez-Online Campus,PR,Outlying,,,,,,,,,,,,,,FALSE
Sutter Beauty College,CA,West,,67,,,,,,,,,,,,FALSE
New Horizons Medical Institute,GA,SE,,171,,,,6469,,,,,,,,FALSE
Ohio Institute of Allied Health,OH,GL,,48,26187,,,9236,,,,,,,,FALSE
Paul Mitchell the School-Ardmore,OK,SW,,36,,,,9500,,,,,,,,FALSE
Access Careers,NY,ME,,47,,,,5327,,,,,,,,FALSE
River Valley Cosmetology Institute,OK,SW,,37,,,,,,,,,,,,FALSE
Luckes Beauty Academy LLC,VA,SE,,32,,,,7072,,,,,,,,FALSE
Total Transformation Institute of Cosmetology,TX,SW,,42,,,,6467,,,,,,,,FALSE
Vibe Barber College,TN,SE,,64,,,,9500,,,,,,,,FALSE
Champ's Barber School,PA,ME,,37,,,,6489,,,,,,,,FALSE
IGlobal University,VA,SE,,74,,,,,,,,,,,,FALSE
East-West Healing Arts Institute,WI,GL,,55,,,,8444,,,,,,,,FALSE
National Personal Training Institute,VA,SE,,57,,,,4833,,,,,,,,FALSE
Standard Healthcare Services-College of Nursing,VA,SE,0.4653,351,,,,14750,,,,,,,,FALSE
Philadelphia Technician Training,PA,ME,,171,,,,9500,,,,,,,,FALSE
Grace International Beauty School,NY,ME,,65,,,,1750,,,,,,,,FALSE
Alliance Computing Solutions,NY,ME,,23,,,,,,,,,,,,FALSE
InterAmerican Technical Institute,FL,SE,,123,24350,,,,,,,,,,,FALSE
Bay Area Medical Academy,CA,West,,143,,,,6482.5,,,,,,,,FALSE
Mind Body Institute,TN,SE,,37,,,,7389,,,,,,,,FALSE
Parisian Spa Institute,FL,SE,,12,,,,5480.5,,,,,,,,FALSE
Yechanlaz Instituto Vocacional,FL,SE,,20,,,,,,,,,,,,FALSE
Creative Touch Cosmetology School,IL,GL,,27,,,,,,,,,,,,FALSE
LaBarberia Institute of Hair,OH,GL,,125,,,,16000,,,,,,,,FALSE
Setting the Standard Barbering and Natural Hair Academy,LA,SE,,23,,,,,,,,,,,,FALSE
Bos-Man's Barber College,LA,SE,,49,,,,16500,,,,,,,,FALSE
Lawrence & Company College of Cosmetology,CA,West,,41,,,,,,,,,,,,FALSE
Alabama College of Osteopathic Medicine,AL,SE,,,,,,,,,,,,,,FALSE
Morthland College,IL,GL,0.3504,70,24684,,,2750,,,,,,,0.4675,FALSE
High Desert Medical College,CA,West,,631,,,,7521,,,,,,,,FALSE
Paul Mitchell the School-Schenectady,NY,ME,,157,,,,6222,,,,,,,,FALSE
Beyond Measure Barbering Institute,NC,SE,,40,,,,9500,,,,,,,,FALSE
Beauty Anatomy Institute of Cosmetology and Wellness,FL,SE,,46,,,,7620,,,,,,,,FALSE
Barber Institute of Texas,TX,SW,,6,,,,,,,,,,,,FALSE
Jupiter Beauty Academy,MA,NE,,193,,,,,,,,,,,,FALSE
MedQuest College,KY,SE,,343,,,,9285,,,,,,,,FALSE
First Coast Barber Academy,FL,SE,,31,,,,,,,,,,,,FALSE
Debutantes School of Cosmetology and Nail Technology,IL,GL,,67,,,,4750,,,,,,,,FALSE
Paul Mitchell The School-Farmington Hills,MI,GL,,69,,,,,,,,,,,,FALSE
Paul Mitchell the School-Merrillville,IN,GL,,74,,,,9500,,,,,,,,FALSE
Paul Mitchell the School-Lansing,MI,GL,,51,,,,6333,,,,,,,,FALSE
Ricci's Academy of Cosmetology,CT,NE,,96,,,,9574.5,,,,,,,,FALSE
Yahweh Beauty Academy,TX,SW,,34,,,,,,,,,,,,FALSE
Preparing People Barber Styling College,TX,SW,,75,,,,16500,,,,,,,,FALSE
Arizona School of Integrative Studies,AZ,SW,,206,,,,7917,,,,,,,,FALSE
Lee Professional Institute,FL,SE,,15,,,,4536,,,,,,,,FALSE
Park Place Premier Barber School,LA,SE,,35,,,,9500,,,,,,,,FALSE
The Salon Professional Academy-San Jose,CA,West,,146,,,,10556,,,,,,,,FALSE
Tri-Community Adult Education,CA,West,,286,,,,,,,,,,,,FALSE
Montessori Education Institute of the Pacific Northwest,WA,West,,41,,,,,,,,,,,,FALSE
Jolie Health and Beauty Academy-Turnersville,NJ,ME,,57,,,17900,6861,0.223484849,0.176470588,,,,,,FALSE
Ross Medical Education Center-Owensboro,KY,SE,,58,,25000,21800,9500,0.301659125,0.256972112,0.409482759,0.522222222,,,,FALSE
Ross Medical Education Center-Evansville,IN,GL,,111,,27300,25500,9500,0.317180617,0.265486726,,,,,,FALSE
Ross Medical Education Center-Johnson City,TN,SE,,134,,27300,25500,9500,0.317180617,0.265486726,,,,,,FALSE
North-West College-Santa Ana,CA,West,,300,,27900,23700,9330,0.372529644,0.327540107,0.476851852,0.604166667,,,,FALSE
North-West College-Long Beach,CA,West,,389,,27900,23700,9330,0.372529644,0.327540107,0.476851852,0.604166667,,,,FALSE
Branford Hall Career Institute-Amityville,NY,ME,,252,,28600,25700,7756,0.331641973,0.275921165,0.424007744,0.58524173,,,,FALSE
Taylor Andrews Academy of Hair Design-Orem,UT,Rockies,,136,,,,10556,0.440251572,0.298969072,,,,,,FALSE
University of Florida-Online,FL,SE,0.6802,2735,16735,56000,42600,15000,0.688022643,0.638150289,0.703732205,0.722373013,,,0.8349,FALSE
Ogle School Hair Skin Nails-Stafford,TX,SW,,242,,19900,19200,7445.5,0.33,0.258426966,0.450549451,0.523809524,,,,FALSE
University of Phoenix-Arizona,AZ,SW,,77269,20083,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1529,0.1274,0.2902,FALSE
University of Phoenix-Arkansas,AR,SE,,26,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.0964,0.116,,FALSE
University of Phoenix-California,CA,West,,7998,20133,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1806,0.1903,0.5218,FALSE
University of Phoenix-Colorado,CO,Rockies,,225,18250,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.173,0.1973,,FALSE
University of Phoenix-Florida,FL,SE,,592,20940,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1552,0.1898,0.5177,FALSE
University of Phoenix-Georgia,GA,SE,,408,20940,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1311,0.1525,0.4202,FALSE
University of Phoenix-Louisiana,LA,SE,,56,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1333,0.1317,,FALSE
University of Phoenix-Michigan,MI,GL,,132,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.0819,0.1044,0.404,FALSE
University of Phoenix-Missouri,MO,Plains,,73,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1004,0.0919,,FALSE
University of Phoenix-Nevada,NV,West,,477,20940,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1547,0.2089,0.439,FALSE
University of Phoenix-North Carolina,NC,SE,,133,20940,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1366,0.144,0.45,FALSE
University of Phoenix-Oklahoma,OK,SW,,12,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1162,0.1356,,FALSE
University of Phoenix-Tennessee,TN,SE,,201,,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1331,0.1655,,FALSE
University of Phoenix-Texas,TX,SW,,1373,20251,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.164,0.1785,0.3585,FALSE
University of Phoenix-Virginia,VA,SE,,191,20940,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1419,0.0854,,FALSE
University of Phoenix-Pennsylvania,PA,ME,,141,19147,47100,28400,14750,0.280282494,0.211640297,0.37950585,0.554165856,0.1128,0.1041,0.5,FALSE
Tint School of Makeup & Cosmetology-Seattle,WA,West,,74,,19100,,4575.5,0.385135135,0.354545455,,,,,,FALSE
CEM College-Mayaguez,PR,Outlying,,212,12032,19000,15300,3000,0.543378995,0.530054645,,,,,0.6739,FALSE
Rabbinical College Ohr Yisroel,NY,ME,,116,12915,,,,,,,,,,0.9524,FALSE
Aveda Institute-Phoenix,AZ,SW,,154,,,,10485.5,0.539823009,0.451612903,,,,,,FALSE
University of North Texas at Dallas,TX,SW,0.7397,2663,14944,45000,37600,6725,,,,,0.2857,,0.717,FALSE
Dermal Science International Aesthetics and Nail Academy,VA,SE,,75,,,,6333,,,,,,,,FALSE
BridgeValley Community & Technical College,WV,SE,,1856,11989,,24200,5469.5,0.362229102,0.309027778,0.415224914,0.509615385,,,,FALSE
Northwest College-Medford,OR,West,,91,,22300,18200,9500,0.279448622,0.201709402,0.435582822,0.68,,,,FALSE
Virginia College-Fort Pierce,FL,SE,,273,,24600,19700,11438,0.190289602,0.164830022,0.275551922,0.507214206,,,,FALSE
Houston Training Schools-Gessner,TX,SW,,119,,17300,15500,,,,,,,,,FALSE
Empire Beauty School-Buffalo,NY,ME,,75,,16500,15000,8100,0.274257426,0.193891102,0.451977401,0.6375,,,,FALSE
Paul Mitchell the School-Toledo,OH,GL,,165,,,,9833,0.351906158,0.248803828,0.442857143,0.596774194,,,,FALSE
Georgia Military College,GA,SE,,5947,11758,31400,24800,4750,0.25517638,0.186410635,0.345306122,0.45709571,0.2347,,,FALSE
New Horizons Medical Institute-Winder,GA,SE,,95,,,,6469,,,,,,,,FALSE
SAE Institute of Technology-Chicago,IL,GL,,189,,33600,25400,12000,0.434782609,0.348623853,0.475,0.657142857,,,,FALSE
Beau Monde College of Hair Design-Beau Monde Academy of Cosmetology,OR,West,,110,,22300,17300,7125,0.25477707,0.208333333,,,,,,FALSE
Fountain of Youth Academy of Cosmetology,PA,ME,,36,,,,,,,,,,,,FALSE
